Country,EdLevel,YearsCodePro,Salary
Germany,Bachelor's Degree,9.0,97288.0
Germany,Less than Bachelor's Degree,6.0,79452.0
Germany,Master's Degree,5.0,70264.0
Germany,Bachelor's Degree,10.0,78695.0
Germany,Bachelor's Degree,2.0,93517.0
Germany,Less than Bachelor's Degree,7.0,51888.0
Germany,Less than Bachelor's Degree,10.0,58368.0
Germany,Less than Bachelor's Degree,8.0,62697.0
Germany,Bachelor's Degree,2.0,47563.0
Germany,Bachelor's Degree,10.0,64860.0
Germany,Bachelor's Degree,8.0,68102.0
Germany,Master's Degree,5.0,59454.0
Germany,Less than Bachelor's Degree,6.0,33732.0
Germany,Master's Degree,4.0,64859.0
Germany,Master's Degree,7.0,67021.0
Germany,Bachelor's Degree,5.0,45401.0
Germany,Master's Degree,2.0,49725.0
Germany,Bachelor's Degree,9.0,51888.0
Germany,Master's Degree,3.0,85397.0
Germany,Bachelor's Degree,8.0,64859.0
Germany,Bachelor's Degree,4.0,68102.0
Germany,Less than Bachelor's Degree,10.0,54049.0
Germany,Less than Bachelor's Degree,9.0,62697.0
Germany,Less than Bachelor's Degree,5.0,41508.0
Germany,Less than Bachelor's Degree,4.0,48648.0
Germany,Less than Bachelor's Degree,6.0,25944.0
Germany,Post Graduate Degree,5.0,74588.0
Germany,Bachelor's Degree,4.0,62697.0
Germany,Less than Bachelor's Degree,8.0,69183.0
Germany,Master's Degree,2.0,75669.0
Germany,Master's Degree,3.0,69183.0
Germany,Bachelor's Degree,6.0,70264.0
Germany,Bachelor's Degree,6.0,60535.0
Germany,Bachelor's Degree,5.0,54049.0
Germany,Master's Degree,2.0,67021.0
Germany,Bachelor's Degree,8.0,51240.0
Germany,Master's Degree,6.0,58373.0
Germany,Less than Bachelor's Degree,2.0,12972.0
Germany,Less than Bachelor's Degree,6.0,45401.0
Germany,Master's Degree,0.5,62697.0
Germany,Master's Degree,5.0,56880.0
Germany,Master's Degree,5.0,64860.0
Germany,Master's Degree,2.0,59454.0
Germany,Less than Bachelor's Degree,3.0,38915.0
Germany,Less than Bachelor's Degree,5.0,45401.0
Germany,Bachelor's Degree,7.0,44100.0
Germany,Post Graduate Degree,4.0,68102.0
Germany,Less than Bachelor's Degree,8.0,50592.0
Germany,Bachelor's Degree,5.0,38916.0
Germany,Master's Degree,7.0,61616.0
Germany,Bachelor's Degree,7.0,51888.0
Germany,Bachelor's Degree,4.0,45396.0
Germany,Master's Degree,10.0,64859.0
Germany,Bachelor's Degree,3.0,46044.0
Germany,Master's Degree,10.0,45396.0
Germany,Bachelor's Degree,7.0,56427.0
Germany,Post Graduate Degree,8.0,108098.0
Germany,Master's Degree,7.0,61616.0
Germany,Bachelor's Degree,6.0,59454.0
Germany,Master's Degree,1.0,54049.0
Germany,Master's Degree,6.0,66156.0
Germany,Master's Degree,1.0,31128.0
Germany,Master's Degree,10.0,96207.0
Germany,Less than Bachelor's Degree,2.0,44322.0
Germany,Master's Degree,8.0,86727.0
Germany,Master's Degree,10.0,86478.0
Germany,Bachelor's Degree,3.0,42804.0
Germany,Bachelor's Degree,4.0,44100.0
Germany,Master's Degree,10.0,81074.0
Germany,Bachelor's Degree,4.0,37834.0
Germany,Master's Degree,10.0,60535.0
Germany,Bachelor's Degree,8.0,67452.0
Germany,Master's Degree,4.0,62481.0
Germany,Bachelor's Degree,5.0,59676.0
Germany,Master's Degree,4.0,58368.0
Germany,Less than Bachelor's Degree,10.0,51887.0
Germany,Master's Degree,9.0,62697.0
Germany,Master's Degree,9.0,72642.0
Germany,Bachelor's Degree,3.0,70264.0
Germany,Less than Bachelor's Degree,6.0,54049.0
Germany,Master's Degree,10.0,70044.0
Germany,Master's Degree,10.0,70264.0
Germany,Less than Bachelor's Degree,10.0,71340.0
Germany,Master's Degree,2.0,51888.0
Germany,Master's Degree,3.0,75669.0
Germany,Less than Bachelor's Degree,10.0,45396.0
Germany,Master's Degree,7.0,77832.0
Germany,Bachelor's Degree,3.0,30312.0
Germany,Master's Degree,2.0,60535.0
Germany,Master's Degree,6.0,50592.0
Germany,Bachelor's Degree,4.0,64859.0
Germany,Master's Degree,5.0,59454.0
Germany,Less than Bachelor's Degree,3.0,12972.0
Germany,Less than Bachelor's Degree,3.0,38915.0
Germany,Less than Bachelor's Degree,4.0,70264.0
Germany,Bachelor's Degree,10.0,74592.0
Germany,Bachelor's Degree,4.0,52968.0
Germany,Post Graduate Degree,10.0,89721.0
Germany,Less than Bachelor's Degree,4.0,23352.0
Germany,Less than Bachelor's Degree,8.0,51887.0
Germany,Master's Degree,5.0,58368.0
Germany,Less than Bachelor's Degree,8.0,70264.0
Germany,Bachelor's Degree,3.0,56211.0
Germany,Bachelor's Degree,3.0,47563.0
Germany,Less than Bachelor's Degree,7.0,56424.0
Germany,Bachelor's Degree,7.0,56211.0
Germany,Less than Bachelor's Degree,1.0,11675.0
Germany,Master's Degree,6.0,65808.0
Germany,Master's Degree,2.0,49293.0
Germany,Bachelor's Degree,7.0,46704.0
Germany,Master's Degree,5.0,58373.0
Germany,Bachelor's Degree,10.0,86478.0
Germany,Master's Degree,9.0,51887.0
Germany,Less than Bachelor's Degree,4.0,36324.0
Germany,Less than Bachelor's Degree,8.0,97288.0
Germany,Less than Bachelor's Degree,4.0,41508.0
Germany,Bachelor's Degree,7.0,51887.0
Germany,Less than Bachelor's Degree,6.0,64859.0
Germany,Less than Bachelor's Degree,7.0,28536.0
Germany,Less than Bachelor's Degree,5.0,56211.0
Germany,Less than Bachelor's Degree,0.5,38916.0
Germany,Bachelor's Degree,7.0,38916.0
Germany,Less than Bachelor's Degree,9.0,52284.0
Germany,Less than Bachelor's Degree,3.0,43239.0
Germany,Bachelor's Degree,6.0,87830.0
Germany,Master's Degree,1.0,45396.0
Germany,Post Graduate Degree,4.0,62697.0
Germany,Master's Degree,3.0,60967.0
Germany,Less than Bachelor's Degree,3.0,45401.0
Germany,Master's Degree,10.0,87559.0
Germany,Master's Degree,3.0,80241.0
Germany,Bachelor's Degree,5.0,54049.0
Germany,Master's Degree,0.5,55130.0
Germany,Bachelor's Degree,5.0,70264.0
Germany,Master's Degree,7.0,90802.0
Germany,Less than Bachelor's Degree,8.0,38916.0
Germany,Less than Bachelor's Degree,2.0,15564.0
Germany,Master's Degree,5.0,75240.0
Germany,Bachelor's Degree,5.0,70264.0
Germany,Bachelor's Degree,6.0,86478.0
Germany,Master's Degree,10.0,58373.0
Germany,Master's Degree,5.0,75669.0
Germany,Master's Degree,4.0,86478.0
Germany,Less than Bachelor's Degree,7.0,75669.0
Germany,Master's Degree,5.0,64480.0
Germany,Master's Degree,5.0,51888.0
Germany,Master's Degree,6.0,49725.0
Germany,Less than Bachelor's Degree,6.0,45396.0
Germany,Post Graduate Degree,6.0,70264.0
Germany,Bachelor's Degree,0.5,15564.0
Germany,Master's Degree,1.0,57292.0
Germany,Master's Degree,2.0,56211.0
Germany,Bachelor's Degree,10.0,91883.0
Germany,Master's Degree,1.0,77831.0
Germany,Less than Bachelor's Degree,3.0,39036.0
Germany,Bachelor's Degree,8.0,77831.0
Germany,Bachelor's Degree,8.0,58373.0
Germany,Bachelor's Degree,5.0,49296.0
Germany,Bachelor's Degree,10.0,42804.0
Germany,Master's Degree,5.0,64859.0
Germany,Master's Degree,5.0,61616.0
Germany,Master's Degree,10.0,112422.0
Germany,Less than Bachelor's Degree,4.0,38916.0
Germany,Master's Degree,4.0,60535.0
Germany,Bachelor's Degree,10.0,97288.0
Germany,Less than Bachelor's Degree,6.0,34380.0
Germany,Master's Degree,5.0,75669.0
Germany,Less than Bachelor's Degree,2.0,12588.0
Germany,Less than Bachelor's Degree,7.0,62697.0
Germany,Post Graduate Degree,5.0,46176.0
