Country,EdLevel,YearsCodePro,Salary
Sweden,Less than Bachelor's Degree,2.0,49092.0
Sweden,Bachelor's Degree,2.0,40872.0
Sweden,Less than Bachelor's Degree,3.0,38052.0
Sweden,Bachelor's Degree,1.0,42960.0
Sweden,Bachelor's Degree,2.0,40910.0
Sweden,Less than Bachelor's Degree,0.5,42348.0
Sweden,Less than Bachelor's Degree,6.0,68724.0
Sweden,Master's Degree,0.5,41112.0
Sweden,Bachelor's Degree,3.0,47868.0
Sweden,Bachelor's Degree,7.0,51552.0
Sweden,Bachelor's Degree,5.0,51552.0
Sweden,Master's Degree,3.0,49992.0
Sweden,Bachelor's Degree,6.0,93276.0
Sweden,Master's Degree,2.0,54000.0
Sweden,Less than Bachelor's Degree,4.0,85908.0
Sweden,Less than Bachelor's Degree,10.0,57684.0
Sweden,Less than Bachelor's Degree,6.0,42956.0
Sweden,Master's Degree,4.0,79776.0
Sweden,Bachelor's Degree,8.0,56460.0
Sweden,Bachelor's Degree,10.0,73644.0
Sweden,Bachelor's Degree,5.0,46945.0
Sweden,Bachelor's Degree,10.0,42960.0
Sweden,Master's Degree,10.0,76092.0
Sweden,Less than Bachelor's Degree,8.0,72408.0
Sweden,Less than Bachelor's Degree,3.0,61366.0
Sweden,Post Graduate Degree,7.0,50316.0
Sweden,Master's Degree,5.0,73020.0
Sweden,Bachelor's Degree,2.0,50568.0
Sweden,Master's Degree,8.0,67500.0
Sweden,Bachelor's Degree,10.0,58908.0
Sweden,Bachelor's Degree,7.0,57684.0
Sweden,Less than Bachelor's Degree,6.0,61176.0
Sweden,Master's Degree,6.0,83364.0
Sweden,Master's Degree,7.0,65052.0
Sweden,Bachelor's Degree,2.0,62592.0
Sweden,Less than Bachelor's Degree,10.0,42960.0
Sweden,Less than Bachelor's Degree,0.5,46024.0
Sweden,Bachelor's Degree,5.0,56460.0
Sweden,Less than Bachelor's Degree,8.0,55716.0
Sweden,Master's Degree,7.0,141144.0
Sweden,Master's Degree,7.0,71184.0
Sweden,Bachelor's Degree,4.0,49704.0
Sweden,Less than Bachelor's Degree,3.0,36816.0
Sweden,Bachelor's Degree,1.0,38664.0
Sweden,Master's Degree,4.0,50844.0
Sweden,Master's Degree,0.5,53760.0
Sweden,Master's Degree,3.0,50196.0
Sweden,Less than Bachelor's Degree,7.0,57864.0
Sweden,Less than Bachelor's Degree,8.0,47868.0
Sweden,Master's Degree,5.0,48070.0
Sweden,Master's Degree,4.0,36816.0
Sweden,Bachelor's Degree,4.0,49092.0
Sweden,Less than Bachelor's Degree,3.0,46632.0
Sweden,Bachelor's Degree,5.0,63816.0
Sweden,Master's Degree,9.0,69960.0
Sweden,Less than Bachelor's Degree,2.0,49092.0
Sweden,Master's Degree,5.0,58116.0
Sweden,Less than Bachelor's Degree,1.0,30684.0
Sweden,Master's Degree,4.0,57898.0
Sweden,Post Graduate Degree,3.0,102108.0
Sweden,Master's Degree,10.0,51552.0
Sweden,Less than Bachelor's Degree,9.0,55224.0
Sweden,Less than Bachelor's Degree,7.0,52164.0
Sweden,Master's Degree,3.0,74868.0
Sweden,Master's Degree,7.0,63816.0
Sweden,Bachelor's Degree,6.0,61368.0
