Country,EdLevel,YearsCodePro,Salary
Canada,Bachelor's Degree,7.0,71850.0
Canada,Bachelor's Degree,10.0,52186.0
Canada,Less than Bachelor's Degree,4.0,52942.0
Canada,Bachelor's Degree,3.0,45379.0
Canada,Bachelor's Degree,10.0,64287.0
Canada,Master's Degree,3.0,75631.0
Canada,Master's Degree,3.0,60505.0
Canada,Post Graduate Degree,5.0,98321.0
Canada,Master's Degree,7.0,59749.0
Canada,Master's Degree,5.0,71850.0
Canada,Bachelor's Degree,10.0,37816.0
Canada,Master's Degree,6.0,71850.0
Canada,Bachelor's Degree,5.0,72606.0
Canada,Less than Bachelor's Degree,0.5,36303.0
Canada,Bachelor's Degree,4.0,75631.0
Canada,Less than Bachelor's Degree,0.5,33300.0
Canada,Bachelor's Degree,2.0,130000.0
Canada,Bachelor's Degree,2.0,109665.0
Canada,Bachelor's Degree,4.0,94539.0
Canada,Master's Degree,2.0,86976.0
Canada,Less than Bachelor's Degree,2.0,75631.0
Canada,Bachelor's Degree,4.0,90758.0
Canada,Less than Bachelor's Degree,5.0,81682.0
Canada,Bachelor's Degree,2.0,68446.0
Canada,Master's Degree,5.0,112312.0
Canada,Less than Bachelor's Degree,4.0,62925.0
Canada,Master's Degree,3.0,97564.0
Canada,Less than Bachelor's Degree,5.0,20800.0
Canada,Less than Bachelor's Degree,4.0,72612.0
Canada,Bachelor's Degree,8.0,99833.0
Canada,Bachelor's Degree,9.0,54833.0
Canada,Post Graduate Degree,4.0,31765.0
Canada,Bachelor's Degree,3.0,56723.0
Canada,Bachelor's Degree,2.0,78657.0
Canada,Bachelor's Degree,10.0,83194.0
Canada,Bachelor's Degree,2.0,49917.0
Canada,Less than Bachelor's Degree,8.0,102102.0
Canada,Less than Bachelor's Degree,6.0,48404.0
Canada,Bachelor's Degree,0.5,31764.0
Canada,Bachelor's Degree,3.0,52186.0
Canada,Bachelor's Degree,2.0,68068.0
Canada,Bachelor's Degree,1.0,37816.0
Canada,Master's Degree,5.0,64287.0
Canada,Bachelor's Degree,10.0,121010.0
Canada,Master's Degree,4.0,65043.0
Canada,Less than Bachelor's Degree,2.0,52942.0
Canada,Bachelor's Degree,3.0,52942.0
Canada,Less than Bachelor's Degree,7.0,32600.0
Canada,Master's Degree,10.0,98321.0
Canada,Bachelor's Degree,2.0,86976.0
Canada,Less than Bachelor's Degree,6.0,74875.0
Canada,Bachelor's Degree,2.0,49160.0
Canada,Bachelor's Degree,7.0,151263.0
Canada,Bachelor's Degree,6.0,75631.0
Canada,Bachelor's Degree,8.0,108909.0
Canada,Less than Bachelor's Degree,4.0,47648.0
Canada,Bachelor's Degree,10.0,99833.0
Canada,Less than Bachelor's Degree,0.5,43110.0
Canada,Bachelor's Degree,4.0,71850.0
Canada,Less than Bachelor's Degree,4.0,71850.0
Canada,Post Graduate Degree,8.0,185297.0
Canada,Post Graduate Degree,3.0,114203.0
Canada,Less than Bachelor's Degree,0.5,30253.0
Canada,Bachelor's Degree,5.0,92000.0
Canada,Master's Degree,8.0,80169.0
Canada,Bachelor's Degree,3.0,41597.0
Canada,Master's Degree,3.0,50600.0
Canada,Less than Bachelor's Degree,3.0,57480.0
Canada,Master's Degree,3.0,70337.0
Canada,Bachelor's Degree,5.0,106640.0
Canada,Bachelor's Degree,4.0,69581.0
Canada,Bachelor's Degree,8.0,75631.0
Canada,Bachelor's Degree,8.0,136136.0
Canada,Master's Degree,1.0,75631.0
Canada,Bachelor's Degree,4.0,52186.0
Canada,Bachelor's Degree,2.0,60505.0
Canada,Bachelor's Degree,3.0,57480.0
Canada,Less than Bachelor's Degree,3.0,60505.0
Canada,Bachelor's Degree,6.0,75631.0
Canada,Master's Degree,4.0,60505.0
Canada,Bachelor's Degree,0.5,63530.0
Canada,Less than Bachelor's Degree,5.0,151263.0
Canada,Bachelor's Degree,8.0,83194.0
Canada,Bachelor's Degree,6.0,64287.0
Canada,Bachelor's Degree,0.5,62774.0
Canada,Bachelor's Degree,3.0,60505.0
Canada,Post Graduate Degree,8.0,196641.0
Canada,Bachelor's Degree,1.0,98321.0
Canada,Bachelor's Degree,3.0,52942.0
Canada,Post Graduate Degree,10.0,41597.0
Canada,Less than Bachelor's Degree,10.0,88110.0
Canada,Less than Bachelor's Degree,6.0,94539.0
Canada,Less than Bachelor's Degree,5.0,74875.0
Canada,Less than Bachelor's Degree,2.0,47648.0
Canada,Less than Bachelor's Degree,10.0,77900.0
Canada,Master's Degree,4.0,60505.0
Canada,Post Graduate Degree,5.0,56723.0
Canada,Master's Degree,10.0,69959.0
Canada,Master's Degree,3.0,41597.0
Canada,Master's Degree,4.0,65043.0
Canada,Bachelor's Degree,3.0,51429.0
Canada,Bachelor's Degree,6.0,58236.0
Canada,Bachelor's Degree,6.0,39328.0
Canada,Master's Degree,5.0,52942.0
Canada,Bachelor's Degree,1.0,31765.0
Canada,Less than Bachelor's Degree,2.0,34034.0
Canada,Bachelor's Degree,6.0,69581.0
Canada,Bachelor's Degree,2.0,52942.0
Canada,Bachelor's Degree,5.0,68068.0
Canada,Master's Degree,4.0,98321.0
Canada,Bachelor's Degree,5.0,45379.0
Canada,Less than Bachelor's Degree,1.0,11832.0
Canada,Less than Bachelor's Degree,0.5,30253.0
Canada,Post Graduate Degree,0.5,26471.0
Canada,Master's Degree,5.0,84707.0
Canada,Bachelor's Degree,8.0,143699.0
Canada,Bachelor's Degree,1.0,64287.0
Canada,Master's Degree,5.0,83194.0
Canada,Less than Bachelor's Degree,6.0,37816.0
Canada,Bachelor's Degree,3.0,55967.0
Canada,Bachelor's Degree,5.0,83194.0
Canada,Less than Bachelor's Degree,2.0,29874.0
Canada,Bachelor's Degree,3.0,76388.0
Canada,Bachelor's Degree,4.0,60505.0
Canada,Bachelor's Degree,5.0,91484.0
Canada,Bachelor's Degree,8.0,90758.0
Canada,Less than Bachelor's Degree,3.0,75631.0
Canada,Less than Bachelor's Degree,0.5,21780.0
Canada,Less than Bachelor's Degree,9.0,121010.0
Canada,Less than Bachelor's Degree,0.5,22700.0
Canada,Bachelor's Degree,7.0,30852.0
Canada,Bachelor's Degree,10.0,68068.0
Canada,Less than Bachelor's Degree,7.0,60505.0
Canada,Master's Degree,6.0,113447.0
Canada,Less than Bachelor's Degree,4.0,83194.0
Canada,Master's Degree,9.0,85463.0
Canada,Bachelor's Degree,7.0,113447.0
Canada,Bachelor's Degree,6.0,60505.0
Canada,Bachelor's Degree,4.0,37816.0
Canada,Master's Degree,10.0,90758.0
Canada,Less than Bachelor's Degree,5.0,132355.0
Canada,Bachelor's Degree,10.0,143699.0
Canada,Bachelor's Degree,5.0,56723.0
Canada,Bachelor's Degree,10.0,85463.0
Canada,Master's Degree,10.0,83194.0
Canada,Master's Degree,8.0,98321.0
Canada,Bachelor's Degree,1.0,49160.0
