Country,EdLevel,YearsCodePro,Salary
Poland,Master's Degree,4.0,27336.0
Poland,Bachelor's Degree,3.0,20352.0
Poland,Bachelor's Degree,5.0,50625.0
Poland,Bachelor's Degree,3.0,27036.0
Poland,Bachelor's Degree,1.0,21264.0
Poland,Master's Degree,9.0,70875.0
Poland,Less than Bachelor's Degree,2.0,24600.0
Poland,Bachelor's Degree,2.0,21264.0
Poland,Bachelor's Degree,6.0,42528.0
Poland,Master's Degree,9.0,37969.0
Poland,Less than Bachelor's Degree,5.0,30372.0
Poland,Less than Bachelor's Degree,3.0,33408.0
Poland,Master's Degree,2.0,12144.0
Poland,Bachelor's Degree,2.0,38268.0
Poland,Bachelor's Degree,2.0,13668.0
Poland,Post Graduate Degree,5.0,19740.0
Poland,Master's Degree,10.0,31896.0
Poland,Less than Bachelor's Degree,3.0,36444.0
Poland,Master's Degree,8.0,43740.0
Poland,Master's Degree,2.0,24300.0
Poland,Bachelor's Degree,5.0,29616.0
Poland,Less than Bachelor's Degree,2.0,12144.0
Poland,Bachelor's Degree,5.0,65800.0
Poland,Bachelor's Degree,5.0,31641.0
Poland,Bachelor's Degree,4.0,49668.0
Poland,Less than Bachelor's Degree,1.0,12144.0
Poland,Master's Degree,0.5,10632.0
Poland,Bachelor's Degree,8.0,49612.0
Poland,Less than Bachelor's Degree,6.0,75936.0
Poland,Master's Degree,10.0,42528.0
Poland,Master's Degree,1.0,15192.0
Poland,Bachelor's Degree,2.0,25056.0
Poland,Master's Degree,6.0,31896.0
Poland,Less than Bachelor's Degree,3.0,13368.0
Poland,Post Graduate Degree,9.0,24300.0
Poland,Master's Degree,10.0,88594.0
Poland,Bachelor's Degree,2.0,19740.0
Poland,Master's Degree,7.0,43284.0
Poland,Master's Degree,10.0,53160.0
Poland,Master's Degree,2.0,27336.0
Poland,Less than Bachelor's Degree,4.0,51636.0
Poland,Master's Degree,4.0,51636.0
Poland,Less than Bachelor's Degree,7.0,26280.0
Poland,Bachelor's Degree,5.0,45564.0
Poland,Bachelor's Degree,5.0,36444.0
Poland,Master's Degree,8.0,72900.0
Poland,Master's Degree,3.0,31896.0
Poland,Bachelor's Degree,5.0,50625.0
Poland,Master's Degree,8.0,51636.0
Poland,Master's Degree,2.0,17719.0
Poland,Master's Degree,2.0,27336.0
Poland,Master's Degree,10.0,33408.0
Poland,Bachelor's Degree,2.0,15192.0
Poland,Master's Degree,4.0,32906.0
Poland,Master's Degree,1.0,12144.0
Poland,Post Graduate Degree,8.0,31584.0
Poland,Bachelor's Degree,3.0,15192.0
Poland,Master's Degree,3.0,63281.0
Poland,Bachelor's Degree,3.0,30372.0
Poland,Bachelor's Degree,5.0,48600.0
Poland,Less than Bachelor's Degree,0.5,10632.0
Poland,Bachelor's Degree,2.0,24300.0
Poland,Less than Bachelor's Degree,0.5,9108.0
Poland,Bachelor's Degree,3.0,36444.0
Poland,Bachelor's Degree,1.0,11844.0
Poland,Less than Bachelor's Degree,4.0,44904.0
Poland,Master's Degree,2.0,15492.0
Poland,Master's Degree,10.0,18228.0
Poland,Bachelor's Degree,4.0,36444.0
Poland,Bachelor's Degree,1.0,25512.0
Poland,Less than Bachelor's Degree,5.0,15192.0
Poland,Master's Degree,8.0,54672.0
Poland,Bachelor's Degree,7.0,42528.0
Poland,Master's Degree,1.0,24300.0
Poland,Master's Degree,3.0,30372.0
Poland,Master's Degree,7.0,12912.0
Poland,Bachelor's Degree,2.0,69600.0
Poland,Master's Degree,4.0,27036.0
Poland,Master's Degree,2.0,22776.0
Poland,Master's Degree,1.0,15192.0
Poland,Master's Degree,2.0,12144.0
Poland,Less than Bachelor's Degree,8.0,65604.0
Poland,Bachelor's Degree,5.0,82008.0
Poland,Bachelor's Degree,5.0,42528.0
Poland,Less than Bachelor's Degree,2.0,36444.0
Poland,Bachelor's Degree,4.0,18731.0
Poland,Master's Degree,10.0,45564.0
Poland,Master's Degree,3.0,13668.0
Poland,Bachelor's Degree,6.0,50124.0
Poland,Master's Degree,3.0,29292.0
Poland,Bachelor's Degree,7.0,51891.0
Poland,Master's Degree,7.0,45564.0
Poland,Master's Degree,4.0,40704.0
Poland,Less than Bachelor's Degree,0.5,24300.0
Poland,Less than Bachelor's Degree,6.0,19440.0
Poland,Master's Degree,3.0,45564.0
Poland,Less than Bachelor's Degree,1.0,10932.0
Poland,Less than Bachelor's Degree,2.0,18228.0
Poland,Less than Bachelor's Degree,10.0,51636.0
Poland,Master's Degree,5.0,40500.0
Poland,Master's Degree,6.0,41004.0
Poland,Master's Degree,7.0,69864.0
Poland,Bachelor's Degree,3.0,25312.0
Poland,Less than Bachelor's Degree,5.0,28068.0
Poland,Master's Degree,5.0,140000.0
Poland,Master's Degree,5.0,18225.0
Poland,Bachelor's Degree,3.0,30372.0
Poland,Less than Bachelor's Degree,5.0,19740.0
Poland,Less than Bachelor's Degree,10.0,33408.0
Poland,Bachelor's Degree,5.0,62268.0
Poland,Less than Bachelor's Degree,3.0,13668.0
Poland,Master's Degree,9.0,68040.0
Poland,Bachelor's Degree,5.0,28860.0
Poland,Less than Bachelor's Degree,1.0,15192.0
Poland,Master's Degree,5.0,30372.0
Poland,Bachelor's Degree,4.0,36444.0
Poland,Bachelor's Degree,3.0,30492.0
Poland,Bachelor's Degree,2.0,10968.0
Poland,Bachelor's Degree,6.0,30372.0
Poland,Master's Degree,5.0,63281.0
Poland,Master's Degree,3.0,15192.0
Poland,Bachelor's Degree,7.0,50625.0
Poland,Master's Degree,2.0,13668.0
Poland,Master's Degree,2.0,18228.0
Poland,Bachelor's Degree,6.0,26940.0
Poland,Master's Degree,2.0,11244.0
Poland,Less than Bachelor's Degree,10.0,54672.0
Poland,Less than Bachelor's Degree,8.0,54672.0
Poland,Bachelor's Degree,0.5,21264.0
Poland,Less than Bachelor's Degree,2.0,36444.0
Poland,Less than Bachelor's Degree,3.0,19740.0
Poland,Bachelor's Degree,4.0,39492.0
Poland,Bachelor's Degree,5.0,42528.0
Poland,Master's Degree,8.0,60744.0
Poland,Bachelor's Degree,6.0,23532.0
Poland,Less than Bachelor's Degree,7.0,45564.0
Poland,Master's Degree,6.0,75936.0
Poland,Less than Bachelor's Degree,1.0,21264.0
Poland,Bachelor's Degree,3.0,44040.0
Poland,Master's Degree,1.0,25824.0
Poland,Bachelor's Degree,1.0,22776.0
Poland,Master's Degree,3.0,30372.0
Poland,Less than Bachelor's Degree,6.0,30372.0
Poland,Master's Degree,8.0,47532.0
Poland,Less than Bachelor's Degree,3.0,36444.0
Poland,Master's Degree,4.0,37968.0
Poland,Bachelor's Degree,3.0,51192.0
Poland,Master's Degree,5.0,36444.0
Poland,Master's Degree,5.0,54672.0
Poland,Master's Degree,8.0,68344.0
Poland,Less than Bachelor's Degree,5.0,33408.0
Poland,Bachelor's Degree,4.0,27336.0
Poland,Master's Degree,4.0,19740.0
Poland,Master's Degree,8.0,34941.0
Poland,Bachelor's Degree,4.0,40704.0
Poland,Bachelor's Degree,6.0,39492.0
Poland,Bachelor's Degree,7.0,28248.0
Poland,Less than Bachelor's Degree,1.0,36444.0
Poland,Less than Bachelor's Degree,7.0,48600.0
Poland,Bachelor's Degree,7.0,29856.0
Poland,Bachelor's Degree,2.0,15192.0
Poland,Less than Bachelor's Degree,9.0,48600.0
Poland,Bachelor's Degree,6.0,30372.0
Poland,Less than Bachelor's Degree,2.0,30372.0
Poland,Less than Bachelor's Degree,0.5,13668.0
Poland,Bachelor's Degree,1.0,21264.0
